id	date	tags	likes	dislikes	count_comments	count_views	duration	sec_duration
BDP2H-AT7ZA	2015-04-02T03:00:01.000Z	['обзоры', 'видеообзоры', 'игр', 'для', 'PlayStation', 'PS4', 'PlayStation4', 'games', 'game', 'review', 'meinung', 'мнение', 'Дурная репутация: Второй сын', 'InFamous: Second Son', 'First Light', 'Орден 1886', 'Order 1886', 'Bloodbourne', 'лучшие', 'Last of Us: Remastered', 'Dying Light', 'Dragon Age: Инквизиция', 'Battlefield: Hardline', 'Far Cry 4', 'Diablo III', 'Evole', 'Warframe', 'Warthunder']	1431	174	99	207134	PT13M14S	794
5fNqc_m4zEw	2015-04-20T07:23:37.000Z	['Panasonic', 'Lumix', 'LX100', 'Leica', 'D-LUX', 'Typ 109', 'обзор', 'тест', 'фотоаппарат', 'камера']	325	45	42	34454	PT5M42S	342
9VoNimzLPJI	2015-04-05T21:16:00.000Z	['Nvidia Titan X', 'Radeon R9 295x2', 'Nvidia', 'Titan', 'TitanX', 'NvidiaX', 'TitanZ', 'Titan Z', 'AMD', 'Radeon', 'R9', '295x2']	3531	268	634	234651	PT6M53S	413
XDl0ZoPj56c	2015-03-30T08:51:50.000Z	['Solid-state Drive', 'Computer Hardware (Industry)', 'ssd', 'm.2', 'm2', 'hdd', 'sata', 'твердотельный накопитель', 'solid state', 'kingmax']	970	229	96	96871	PT3M6S	186
Fcdp2h7t270	2015-03-19T09:29:55.000Z	['сво', 'сжо', 'кулер на процессор', 'кулера', 'система', 'охлаждения', 'установка', 'водяка', 'система водного охлаждения', 'система жидкостного охлаждения', 'своими руками', 'как сделать', 'самому', 'самостоятельно', 'зачем нужна', 'надо ли', 'сборка ПК']	3592	331	360	222307	PT10M7S	607
h69GnYFdcWs	2015-03-23T11:06:11.000Z	['видео', 'купить', 'фотоаппарат', 'обзор', 'камера', 'sony', 'alpha', 'a7s', 'a7', 'a7r', 'rx1r', 'rx1', 'сони', 'альфа', 'а7', 'а7с', 'тест']	272	47	114	26591	PT4M20S	260
qtxIJTEpUX8	2015-03-09T10:55:14.000Z	['Philips (Computer Manufacturer/Brand)', 'Health (Industry)', 'Philips', '55PUS8809', 'PUS8809', 'PUS', '55PUS', '8809', '4K', 'UltaHD', '4К', 'android tv', 'обзор', 'review', 'тест', 'test', 'филипс', 'пус', '55пус8809', '55пус', 'игры', 'игровой', 'для гейминга', 'гейминг', 'геймеры', 'тв', 'tv', 'телевизор', 'тельавизор', 'тель-авизор', 'spyder 4 elite']	1052	96	115	85499	PT11M35S	695
5jt7fJs0KtI	2015-03-02T05:36:48.000Z	['Samsung NX1', 'Samsung NX500', 'Samsung', 'NX', 'Mirrorless', 'Беззеркалка', 'Системная', 'Камера', 'Самсунг', 'эникс', 'нх', 'фотоаппарат']	151	12	31	13511	PT2M30S	150
kOu2y4yWv4A	2015-02-24T13:13:01.000Z	['тест', 'сравнение', 'asus', 'strix', 'DirectCU II', 'Strix', 'OC Edition', 'Nvidia', 'GeForce', 'GTX', '960', 'GTX980', 'GTX780', '780', 'R9 280', 'R9 280X', 'Amd', 'Radeon', 'ATi', 'Что', 'лучше', 'игровой', 'компьютер', 'ПК', 'для', 'геймера']	1717	130	308	149881	PT7M9S	429
aZdb68DUzMs	2015-02-16T07:53:43.000Z	['olympus', 'om-d', 'mark', 'mk', 'II', 'canon', 'eos', '70d', 'dual pixel cmos', 'af', 'Sony', 'alpha', 'a7', 'a7s', 'minolta', 'беззеркалка', 'зеркалка', 'для видео', 'тест', 'сравнение', 'omd', 'Кэнон ЭОС 70Д', 'Олимпус ОМ-Д Е-М5 Марк 2', 'Сонь Альфа А7С']	371	36	121	52251	PT3M1S	181
Rr3CW8FXiec	2015-02-05T06:01:17.000Z	['OLYMPUS', 'OM-D', 'E-M5', 'MkII', 'EM5II', 'EM52', 'MK2', 'Mark2', 'Mk.II', 'Марк', 'Марк2', 'МаркII', 'M2', 'MII', 'Олимпус', 'ОМД', 'ОМ-Д', 'ЕМ5', 'Е-М5', 'ЕМ-5', 'Обзор', 'Тест', 'видео', 'review', 'test', 'фото', 'фотоаппарат', 'беззеркалка', 'системная камераЮ']	1058	57	313	77692	PT10M34S	634
q992M9ftoHc	2015-02-02T17:38:00.000Z	['SD', 'SDXC', 'SDHC', 'MicroSD', 'NicroSD', 'тест', 'флешек', 'флеш', 'эсди', 'сд', 'цд', 'какая', 'эсдишка', 'лучше', 'обзор', 'Leef Pro SD', 'Transcend', 'Silicon Power SP Superior Flash', 'Kingmax Pro', 'Kingston SD', 'Sandisk Extra Pro', '64GB', 'ADATA (Business Operation)', 'XPG', '32GB', 'Secure Digital Card (Camera Storage Type)']	286	42	29	34875	PT2M25S	145
vAbZze2U4lA	2015-02-09T07:24:20.000Z	['playstation 5', 'ps5', 'psfive', 'five', 'xbox4k', 'xbox', '4k', 'xbox4', 'history', 'история', 'консолей', 'sony', 'microsoft', 'плей', 'стейшон', 'иксбокс', 'xboxone', 'one', 'playstation', 'play', 'station', 'ps4', 'xb1', 'xb0', 'xb4', 'xb4k', 'ps4 neo', 'neo', 'ps4 pro', 'playstation 4 pro']	1782	156	261	88275	PT5M50S	350
ICDTLDJ2niM	2015-01-26T09:45:03.000Z	['тест', 'обзор', 'выбор', 'читалки', 'pocketbook', 'ридеры', 'touch', 'aqua', 'lux', 'color', 'inkpad', 'fashion', 'ultra', 'surfpad', '4l', '4s', 'евгений', 'милица', 'prohitech', 'prohitec', 'pro hi-tech', 'прохайтек', 'про хайтек', 'про хай-тек']	222	16	101	29772	PT12M23S	743
eOM1xyO328Q	2015-01-14T10:20:10.000Z	['гейм-монстр', 'компьютер мечты', 'сборка пк', 'установка', 'тест', 'обзор', 'кулера', 'deepcool', 'assassin', 'бп', 'блока', 'питания', 'aerocool', 'vp-1200', 'pro hi-tech']	341	38	50	26896	PT1M45S	105
4nCg77KUt8s	2015-01-19T13:43:28.000Z	['пригласить', 'всех', 'друзей', 'фейсбук', 'лайк', 'invite', 'all', 'friends', 'facebook', 'like', 'my', 'page', 'отметить', 'страницу', 'понравившейся', 'вконтакте', 'vk.com', 'fb']	165	4	12	14369	PT3M5S	185
_kLVO4vUu20	2014-12-31T09:36:06.000Z	['Борис Акунин', 'Сергей Лукьяненко', 'Дозоры', 'Onyx', 'Boox', 'Akunin', 'Lukyanenko', 'Book', 'Sergey Lukyanenko (Author)', 'Boris Akunin (Author)', 'фантастика', 'детектив', 'читалка', 'ридер', 'e-ink', 'eink', 'pearl', 'carta']	117	17	19	21114	PT3M52S	232
grRCO0z4qTQ	2015-01-12T13:05:58.000Z	['монитор', 'benq', 'GW2765HT', 'flickerfree', 'flicker', 'free', 'GW2765', '2765', 'моник', 'тест', 'обзор', 'монитора', 'eye care']	1007	80	145	111097	PT5M14S	314
2xMFmBw084g	2014-12-24T08:47:30.000Z	['amd', 'fx8370', '8370fx', '8370k', 'FX', 'ati', 'radeon', 'r9', 'r9-290X', 'asus', 'R9290X-DC2OC-4GD5', 'сборка', 'железо', 'дешевый', 'игровой', 'компьютер', 'антикризисный', 'FORIS', 'FG2421', 'Gaming', 'Monitor', 'EIZO', 'Razer', 'Chroma', 'DeathAdder', 'Death', 'Adder', 'Black', 'Widow', 'BlackWidow', 'SSD', 'Silicon Power', 'SP', 'S70', 'Western', 'Digital', 'WD', 'Green', 'M5A78L-M', 'M5A78L', 'M5A78L-M/USB3', '760G', 'kingston', 'ddr3', 'видеокарта', 'амд', 'радеон', 'пк', 'Battlefield 4', 'Far Cry 4', 'Tomb Raider', 'Alien Isolation', 'гейм', 'монстр', 'гейммонстр', 'гейм-монстр', 'windows10', 'win10']	4630	665	744	361917	PT11M2S	662
6IXVnsYZ4yc	2014-12-22T08:48:45.000Z	['Lenovo', 'IdeaPad', 'Z710', 'тест', 'обзор', 'ноутбук', 'ips', '17.3', 'Леново', 'Ноут', 'laptop', 'notebook']	573	38	169	74110	PT10M50S	650
AAJw-oUegpA	2014-12-15T14:47:05.000Z	['фотоаппарат', 'камера', 'фото', 'photo', 'foto', 'camera', 'fotoapparat', 'photoapparat', 'olympus', 'mft', 'stylus', 'stylus1', 'стилус', 'олимпус', 'фотик', 'в дорогу', 'в путешествие', 'лучший']	240	7	29	35275	PT5M14S	314
g-llvYTFN44	2014-11-17T07:50:37.000Z	['nvidia', 'gtx', 'gtx 980', 'gtx 780', '980 sli', 'gtx 980 vs gtx 780', 'Gigabyte (Unit Of Data Size)', 'palit', 'g1 gaming', 'jetstream', 'windforce', 'SLI', 'GeForce', 'игровой ПК', 'игровой компьютер', 'геймерский компьютер']	881	37	128	83680	PT1M35S	95
htRplFOOyLY	2014-12-03T07:14:15.000Z	['BtB', 'Byod', 'btc', 'Hi-Tech', '4K', '8k', '16k', 'тренды', 'высокие', 'технологии', 'hi-tech', 'pro hi-tech', 'ProAV', 'Professional', 'Audio', 'Video']	189	16	21	5525	PT7M15S	435
svB1nRSIhQw	2014-11-24T17:08:01.000Z	['тест', 'обзор', 'какая', 'флешка', 'sd', 'sdhc', 'sdxc', 'лучше', 'круче', '3Q', 'Ultimate', 'MicroSD', 'UHS-I', 'UHSI', 'UHS-II', 'UHSII', 'UHS1', '16GB', '8GB', '32GB', '64GB', '128GB', 'Ulta', 'Sandisk', 'Sony', 'Sandisc', 'Leef', 'Kingston']	1476	109	128	167665	PT3M28S	208
5gtdScNV_M4	2014-11-10T08:24:59.000Z	['топовый', 'игровой', 'компьютер', 'самый', 'мощный', 'пк', 'intel', 'Nic L32', 'core i7', '5960x', 'Haswell-E', 'Extreme Edition', 'DDR4', 'Nvidia GTX 980', 'ZXR', 'SSD', 'Kingston', '240Gb', 'HyperX', 'Fury', 'Thermaltake', 'GIGABYTE', 'Zorg', 'Philips 272P4', 'тест', 'обзор', 'видео', 'разгон', 'сборка', 'benchmark', 'Creative Sound Blaster', 'Q-cyber', 'Tactic3D Rage', 'Western Digital', 'WD40EFRX', 'Cooler Master', 'SGC-5000-KKN1', 'G1 Gaming', 'GA-X99-UD7 WIFI', 'Storm Trooper', 'Rubus GK 001', 'Predator', 'гейм-монстр', 'Нева', 'игровой компьютер', 'геймерский ПК', 'игровой ПК']	9549	779	1680	750806	PT15M59S	959
mjHSnDKosLI	2014-11-05T20:32:18.000Z	['Windows 10', 'Win10', 'Windows 9', 'Win9', 'Тест', 'обзор', 'первый', 'взгляд', 'technical preview', 'Майкрософт', 'Microsoft']	914	51	96	44938	PT9M35S	575
WPBzju_Bd2c	2014-10-29T16:46:41.000Z		2167	172	199	473050	PT18M17S	1097
YhBiByvqxVU	2014-10-22T06:20:49.000Z	['как', 'убрать', 'лишних', 'людей', 'с', 'фотографии', 'фото', 'photoshop', 'gimp', 'секрет', 'совет', 'урок', 'про', 'хай-тек', 'pro', 'hi-tech', 'olympus', 'stylus', 'tought', 'tg-3', 'tg3', 'видеоурок']	945	35	17	36623	PT4M16S	256
yIsANdNxMg0	2014-10-16T09:03:58.000Z	['проекторы', 'проектор', 'projector', 'benq', 'DLP', 'LCD', 'LCoS', '3LCD', 'EPson', 'Acer', 'wirelss', 'беспроводной', 'беспроводные']	85	6	26	18157	PT8M11S	491
U7Dg2bvD7A8	2014-10-10T15:19:08.000Z	['olympus', 'stylus', 'tough', 'tg3', 't-g3', 'tg-3', 'waterproof', 'водозащищенная', 'камера', 'фотоаппарат', 'макро', 'обзор', 'тест', 'видеообзор']	350	10	36	27975	PT3M46S	226
WlheBgXnr_c	2015-10-20T10:08:10.000Z	['asus', 'h97', 'pro', 'gamer', 'wifi', 'сборка', 'пк']	820	54	70	32125	PT7M31S	451
RPZ1Ayux9uQ	2014-09-03T09:13:12.000Z	['объективы', 'samyang', 'тест', 'видео', 'обзор', 'гелиос', '77м', '44', 'самьянг', 'canon', 'nikon', 'видеостудия', 'объектив', 'линза', 'стекло']	141	14	86	5588	PT5M55S	355
n9ZbBWXeUeQ	2014-09-05T06:50:42.000Z	['arduino', 'arduini', 'uno', 'mega', 'подключение', 'купить', 'shield', 'проекты', 'nano', 'lcd', 'датчики', 'mini', 'r3', '2560', 'управление', 'программирование', 'библиотеки', 'ethernet', 'контроллер', 'модули', 'скачать', 'схема', 'ide', 'due', 'usb', 'ru', 'serial', 'дисплей', 'двигатель', 'LilyPad']	632	49	119	43479	PT4M1S	241
QAP00DwDwlI	2014-08-25T06:33:28.000Z	['iPad отключен', 'iPhone отключен', 'iPod Touch отключен', 'iTunes', 'не видит', 'брикнулся', 'брик', 'залочился', 'DFU', 'тунец', 'айтюнс', 'сервис', 'режим', 'перепрошивка', 'прошивка']	2035	325	343	484177	PT1M21S	81
SWzhI_69Gy8	2014-08-26T13:28:03.000Z	['тест', 'обзор', 'планшет', 'Microsoft', 'Surface', 'Pro', 'Fujitsu', 'Stylistic', 'Q584', 'iPad', 'краш-тест', 'краштест', 'водный', 'waterproof', 'водозащищенный', 'лучший']	154	9	29	17441	PT5M1S	301
Tbm-DgkqIbg	2014-08-06T13:38:34.000Z	['Motorola (Award Winner)', 'Motorola Droid (Consumer Product)', 'Smartphone (Video Game Platform)', 'Droid 4', 'разборка', 'ремонт экрана', 'ремонт дисплея', 'ремонт сенсорного экрана', 'секреты', 'советы']	140	13	40	8956	PT9M36S	576
qEtYCOQJkSw	2014-08-11T07:24:38.000Z	['регистраторы', 'двумя', 'камерами', 'парковщиком', 'задняя', 'камера', 'тест', 'обзор', 'Cowon', 'AW2', 'Smart', 'Black', 'Box', 'SBB', 'BlackBox', 'SmartBlackBox', 'Prestigio', 'Multicam', '575W', 'Ritmix', 'AVR', '777', 'AVR777', 'AVR-777', 'Neoline', 'G-Tech', 'GTech', 'x20', 'Mio', 'MiVue', '588', 'видеорегистораторы', 'видеорегистратор', 'авторегистратор', 'автовидеорегистратор', 'автомобильный', 'съемка', 'ночью']	910	144	134	252860	PT19M23S	1163
Vg4Flpbzcgk	2014-07-29T11:15:44.000Z	['обзор', 'linux', 'mint', '17', 'qiana', 'lenovo', 't540p', 'тест', 'скажи', 'нет', 'windows8', 'windows9', 'win8', 'win9', 'windows', 'винда', 'виндец', 'линукс', 'линупс', 'пингвин', 'ubuntu 14.04', 'майкрософт', 'microsoft', 'рулит', 'рулез', 'говно', 'отстой', 'ibm']	2380	393	799	225986	PT13M45S	825
welFSaY4gUw	2014-08-01T17:18:06.000Z	['камера', 'фотоаппарат', 'выбираем', 'фотик', 'Olympus', 'OM-D', 'E-M10', 'OMD', 'EM10', 'EM1', 'Sony Alpha A6000', 'NEX-6000', 'Fujifilm X-E2', 'Panasonic Lumix DMC-GX7', 'олимпус', 'olimpus', 'фотография', 'обучение', 'уроки', 'научиться', 'фотографировать', 'выбор', 'фотокамера', 'объектив', 'видео', 'видеография', 'видеосъемка', 'фоткать', 'обзор', 'Olympus OM-D E-M10 II', 'беззеркалка', 'беззеркальная камера', 'олик', 'камера для начинающего', 'какую камеру купить']	462	82	162	96268	PT7M42S	462
Ff2H17VBbBs	2014-07-14T13:53:23.000Z	['e-ink', 'ONYX', 'BOOX', 'ONYX BOOX i63ML', 'ONYX BOOX T76SML', 'ONYX BOOX M96M', 'Newton', 'Nefertiti', 'ZEUS', 'E-Ink Pearl', 'Android', 'E-Ink Carta', 'ONYX BOOX i63ML Newton', 'ONYX BOOX T76SML Nefertiti', 'ONYX BOOX M96M ZEUS']	715	76	125	78362	PT5M28S	328
V_iFrf_A1Yw	2014-06-21T11:56:30.000Z	['system', 'fan', 'error', '(90B)', 'detected', 'cooler', 'cooling', 'not', 'operating', 'properly', 'ошибка', 'кулера', 'замена', 'системы', 'охлаждения', 'ноутбука', 'ноута', 'notebook', 'laptop', 'лэптопа', 'лаптопа', 'ремонт', 'разборка', 'disassembly', 'hp', 'pavillion', 'dv6', 'dv7', 'g6', 'acer', 'aspire']	238	6	23	15753	PT5M	300
MH-sLXSz5WI	2014-06-11T11:55:26.000Z	['выбираем', 'лучшую', 'беззеркалку', 'системную', 'камеру', '2014', 'года', 'Фуджи', 'Олимпус', 'Пентакс', 'Самсунг', 'Сони', 'Fuji', 'Fujifilm', 'XT1', 'X-T1', 'OM-D', 'Olympus', 'E-M10', 'E-M1', 'EM1', 'EM10', 'Pentax', 'PentaxQ', 'PentaxQ7', 'Q7', 'Samsung', 'NX30', 'SamsungNX', 'Sony', 'Alpha', 'A6000', 'NEX', 'NEX6000', 'NEX-6000', 'зеркалка', 'камера', 'фотоаппарат', 'тест', 'сравнение', 'видеообзор', 'видео', 'OMD', 'Альфа', 'байонетт', 'байонет', 'системка', 'фотик', 'отпуск', 'дорогу', 'про', 'хайтек', 'прохайтек', 'prohitech', 'prohitec', 'phtc']	679	59	142	151672	PT9M52S	592
dFABeB6OC7o	2014-06-04T08:12:33.000Z	['краш', 'тест', 'краштест', 'crushtest', 'wave', 'submarine', 'bluetooth', 'беспроводная', 'колонка', 'aptx', 'тэст', 'bt', 'музыка', 'с', 'собой', 'песни', 'в', 'дорогу', 'водные процедуры', 'вода', 'асфальт', 'бетон']	230	13	20	18099	PT3M48S	228
ndYppE0LhPM	2014-05-07T13:23:01.000Z	['Windows', 'советы', 'секреты', 'sd', 'флешка', 'персонализация', 'шрифты', 'софт', 'гаджеты', 'Pro Hi-tech']	155	9	24	6609	PT1M44S	104
Bx2zjnwGtAg	2014-05-02T07:10:59.000Z	['xt1', 'mirrorless', 'system', 'camera', 'безеззеркалка', 'системная', 'фотоаппарат', 'тест', 'x-t1', 'обзор', 'fuji', 'fujinon', '56', '1855', '18-55']	387	12	55	37574	PT6M42S	402
xJ2h87q7mtc	2014-04-16T05:38:43.000Z	['тест', 'обзор', 'сравнение', 'выбор', 'наушников', 'SolRepublic', 'Tracks', 'TracksHD', 'Treks', 'Trecks', 'Trakcs', 'HD', 'Ultra', 'Sol Republic', 'Monster', 'Beats', 'MonsterBeats']	260	29	54	48188	PT3M43S	223
56f-1TWL26M	2014-04-11T19:47:43.000Z	['creative', 'sound', 'blaster', 'roar', 'axx', 'axx200', 'sbaxx', 'обзор', 'тест', 'bluetooth', 'speaker', 'колонка', 'стереосистема', 'стерео', 'aptx', 'aac', 'wireless', 'беспроводная', 'CEPE', 'CEPE2014', 'Consumer Electronics & Photo Expo']	117	14	14	6083	PT1M56S	116
kqMKiFJO6B4	2014-04-07T07:39:20.000Z	['ps4', 'playstation4', 'play', 'station', 'логвинов', 'антон', 'илья', 'корнейчук', 'сергей', 'сафонов', 'дефицит', 'невозможно', 'купить', 'где взять', 'халява', 'магазины', 'Playstation']	349	22	55	22231	PT3M13S	193
MECtgAET7RI	2014-04-01T05:49:39.000Z	['как сделать шапочку из фольги', 'инструкция', 'handmade', 'шапочка из фольги', 'шапка из фольги', 'меклоны', 'рептилоиды', 'HAARP', 'заговоры', 'сатиры', 'летающие тарелки', 'погода', 'неладное', 'что делать']	771	145	104	47811	PT4M58S	298
0aGudxCRrXI	2014-03-25T12:35:14.000Z	['Сорбенты', 'автомобиль', 'мойка', 'конденсат', 'лишняя влага', 'эксперимент', 'силикогель', 'силикагель', 'щербенты', 'сорбеты', 'авто', 'концертат', 'концентрат']	314	35	36	66885	PT2M48S	168
1rOzeW24K3Y	2014-03-24T08:39:11.000Z	['Халява', 'раздача', 'бесплатных', 'игр', 'игры', 'для', 'PS3', 'PlayStation 3', 'Dead Space', 'Call of Duty', '007', 'nhl', 'transformers', 'little big planet', 'tron', 'god of war 3', 'gran turismo 5', 'motorstorm', 'mortal kombat', 'dead space', 'uncharted', 'ninja', 'sonic', 'ninja gaiden sigma', 'ninga']	170	14	149	6819	PT2M5S	125
